Name,Age,Experience,KnifeSkills,PlatingAesthetics,Creativity,ChallengeWinRate,JudgesFeedback,StressManagement,SocialMediaFollowing,Education,Country,CuisineSpecialty,AudiencePopularity,SignatureDishes,UniqueIngredients,HoursPracticed,Top10Percent
Linda Williams,11.040750148457324,6.441086500406611,5.810967706486702,6.986266182043146,9.113247024654173,18.92542880121696,6.970154884499633,7.956147510026703,5.640794691144577,Associate's,India,Japanese,7.800417458367647,2,5,26.14038961481161,0
Robert Brown,15.763686861286036,4.054234705872397,6.1553315872788055,7.857033085741092,11.506861940511442,29.132223858671843,7.7753540391653635,4.91248797100493,6.9531138635383165,High School,USA,Mexican,0.14398772532819515,2,5,13.95712683334908,1
Linda Smith,29.592528425806446,12.002405859143016,8.782720451216814,8.094832027273398,7.85577445446351,38.2904613112716,7.082568336891793,4.3303958414445995,4.840587615268913,Bachelor's,France,Indian,1.4379047584073301,3,6,22.657050011977397,0
James Davis,39.80577356382551,5.666810013969914,1.7894451748536726,4.349750858006882,5.37960343815407,14.21954204078404,5.381842592130136,-0.17759263629823696,2.4468124900144588,High School,China,Japanese,2.130981811484798,0,2,29.1098841602438,0
Barbara Rodriguez,43.50202066854838,13.283332433817147,5.578119170027181,6.4367809416971316,8.319255692572137,28.140076278929158,5.63004702401496,4.168032930272212,5.909049322753196,High School,India,Italian,3.5160046875787634,6,5,30.569151438705866,0
Barbara Johnson,19.822211449951837,4.334868798701344,0.7000461912893421,4.134643958904412,2.716785297068296,9.417348868486336,5.9678551430708255,8.185736637319899,4.61510492619704,Associate's,Japan,French,2.9144808343195305,2,9,17.76275857741624,0
Robert Davis,37.19567599941558,5.951029646430166,7.484619910131083,5.399452787052942,5.894395577831884,-0.32135769815223014,6.610506176493377,4.91637100818752,5.6015616802249815,Bachelor's,Germany,Mexican,6.685200483882765,5,6,19.939815535870395,0
William Garcia,38.00502573267689,9.867790030153705,5.464456748539837,6.7484261769428135,6.3843994061777245,12.036097756391698,5.933078344626499,6.412234678615115,7.129799801694595,High School,India,Japanese,8.281352338029581,0,5,18.018080634892065,0
Patricia Rodriguez,53.39942930184664,14.473745965276677,6.779814829081708,6.61805668232985,10.072863455643246,22.881366461329474,5.238583222807687,7.3664715635190685,4.061203258435307,Associate's,UK,French,1.9208698235602417,2,4,19.910248526569355,0
Patricia Garcia,31.85329548302893,18.158597023207594,5.66275475399672,6.8623891978276825,6.497453486520534,28.136453983657212,7.67633665796852,3.3121009763820037,4.9081278035096805,Associate's,Mexico,Mexican,5.629800606019484,5,5,26.491357834549298,0
Robert Smith,47.55484700245753,14.288017711888086,8.279693430491932,6.540815656573919,6.287804155589085,15.54147516917972,7.351382961879019,7.897772900864792,9.906315437583284,Culinary School,Mexico,Mexican,3.6781625108103597,4,4,13.00343762865062,0
Patricia Martinez,41.55601287762117,14.792708921049531,7.199318449463156,8.52888935474906,10.451257385145537,15.321029482515929,7.465135629814301,9.86642772915023,5.316323464709457,High School,Italy,Mexican,5.057778750460619,2,5,23.2397839801262,0
John Davis,39.11196332805572,8.030564467635378,3.349697862477106,6.909621908789589,3.718373571022842,3.5536851675538017,6.308333885122225,6.69386000509826,4.700694335689547,High School,India,Indian,6.207578417833939,2,4,19.02251183455384,0
Michael Martinez,44.56650459012242,10.271307221998287,6.6825757791655125,7.98052059755311,7.984847153669304,36.698825161716115,7.342997294453991,4.234420929646689,7.1758839609620955,Associate's,France,Italian,8.935998186820111,3,7,26.842505400140958,0
James Davis,42.689167875619276,11.033010797950546,3.9080648686424753,4.9241481914867915,6.8838797098283475,15.38137572657385,4.888001265117573,5.0134214355116695,4.8948733072381385,High School,Italy,Mexican,1.9229266782728072,1,4,26.577099507045155,0
Michael Johnson,42.713133347481865,15.04460196623937,6.046166059953774,6.79193236386095,10.360195240662442,11.49053336442666,5.632826670491173,5.34225469102227,3.294483618719584,Bachelor's,Mexico,Indian,0.8700658705606035,3,5,17.964342504394722,0
Elizabeth Brown,29.70630362566394,13.009082957490762,6.003868798273386,6.297648043528989,8.292316040307554,14.658619273649713,6.335260557199879,3.5840544332039777,5.1359125010460485,Associate's,Japan,Mexican,6.272119190453525,6,3,19.446094741323137,0
Mary Rodriguez,21.547193022733257,6.900377214975695,5.359433289572943,6.838522727673901,9.86844204790206,30.9030739168902,6.70323882415326,6.953014199046769,7.509469558854353,Bachelor's,India,Mexican,3.941308487726265,2,3,24.463813717165685,0
Barbara Smith,41.29916060820807,9.56334338336882,5.946772985392463,5.891003919911822,6.630838232758173,27.91056020074629,7.59327354960342,8.00220850676953,3.006656909150383,Bachelor's,Japan,Indian,1.6290269329298857,3,3,24.916604969735914,0
James Davis,23.804563850085437,13.674601257015322,6.553060689351531,9.38810956743312,8.785204823466382,38.49567682981947,7.641535185281775,9.001743619605538,7.947256272054162,Culinary School,Japan,Italian,1.170871673548447,1,5,7.6375534513682,1
Robert Smith,18.900651262625676,4.505091618030876,7.111938269450129,8.266695098106934,8.70683251735033,27.12265995595261,6.623092303165264,11.305453132850872,6.441937320265039,Associate's,India,French,5.589097868740298,0,5,24.447752480763313,0
Patricia Johnson,30.671592099303336,4.061154350192561,5.481033901108018,6.2917741869993336,10.967899336526623,33.57953746055521,6.042636416582175,4.310671351657512,6.837951766421481,Culinary School,France,Japanese,3.004705945281956,2,1,28.232409461037935,0
William Martinez,37.583953826881675,11.005780525564093,7.856481853112681,7.4821018050276615,11.736188896403531,17.373809221604603,5.709134897430029,-3.373468022113112,2.45003562281439,High School,India,Mexican,9.974263795859779,3,1,21.278046830569128,0
Linda Rodriguez,52.10517298010382,14.314435003254165,4.268900329564621,2.748018869675599,5.925713738078663,12.648344449894967,4.136904463088156,4.402455927345169,2.5507230676616555,Bachelor's,Brazil,Italian,4.05900819330714,6,2,24.75088211327784,0
James Smith,34.913061539818315,7.587488419283326,6.43186452315532,4.7505958526687,6.535764621223705,18.1160458700345,6.398440249148949,8.158646787440315,7.043767745362796,Associate's,France,Japanese,2.122866087651827,1,5,26.393780634341073,0
Patricia Johnson,43.68964624531114,12.248993931106106,5.822134010775065,8.703552844512606,10.731887105779386,30.489847165884584,6.826418558234066,4.843230391793056,3.9285681760016002,Bachelor's,Brazil,Mexican,6.288490451172778,2,5,21.107968546873913,1
James Garcia,22.466300525015022,6.030927244108187,5.635431676850142,6.483319573068086,5.539444875829876,17.395165735190137,4.889655908704287,7.860236092174094,5.357333503336871,Associate's,Germany,Japanese,2.442548896905069,4,0,24.071154049376887,0
Barbara Smith,34.338076661471995,9.319370856208446,5.1049944605358375,7.3763610527789,7.2282823294794385,32.78111238655066,7.96151795736724,9.133061293661246,6.572201650485785,Bachelor's,Brazil,Indian,4.940860432311611,3,3,20.06343248681621,0
Elizabeth Martinez,29.646213352989236,12.761368178657209,7.524332072956554,9.213475884580191,10.27968826621209,25.446654451769952,6.846576379603766,9.521580171559705,6.050453652345146,Culinary School,Mexico,Italian,4.825761837210074,6,5,19.739159241982982,1
Linda Smith,41.9897561668397,10.759335844278828,6.055566117350904,5.972336512831472,8.768574765870952,11.012355476376815,6.200715596250352,4.334007021190675,2.582087670771901,Bachelor's,UK,Italian,4.535576297157372,2,4,16.692292862355927,0
Barbara Garcia,31.866636477449013,3.9696236970614773,6.776726666915764,9.84307777913621,8.702612951102715,32.790343311653366,6.6455241128606835,2.3863315894515904,2.9931160955341922,Bachelor's,India,French,7.9608569626957495,4,4,20.86511223467105,1
James Rodriguez,33.40121880093277,9.340002326751822,6.416464455650987,7.7196271376628545,8.851101491597444,2.551260264609848,6.8055679761807175,5.248807618987359,3.1784303479508895,High School,Brazil,French,2.1661300146618387,6,1,29.434284175547514,0
James Rodriguez,31.094618602897064,10.627803158957574,6.110398977425842,9.092555775427304,7.833610663380189,40.27370640304597,8.117418855781565,5.851645733236856,5.562029564385198,High School,Italy,Japanese,9.0430730507047,2,2,15.487525459710543,1
John Davis,34.68304629726983,13.190934495139222,5.459668667851824,7.794371765361744,8.909734710577666,26.33749160346534,8.32914927690567,1.6248998242159245,3.9165810882948042,Culinary School,Brazil,Indian,7.913405032135343,3,6,23.0843646229235,0
Barbara Miller,32.69734430743653,5.610423378042238,5.682959194607248,6.068753899290251,6.572765842518006,16.39801182315302,6.111471354974561,10.752546667034803,6.989347597503143,Associate's,India,Japanese,3.3312236424332378,1,7,21.60477538724555,0
Mary Williams,42.236252107377,16.97991586764977,6.0230055486599205,5.93159654252669,6.61282751756366,14.61223705555604,3.9215792216778302,0.5090165967687739,2.460927565064207,Associate's,Italy,Mexican,1.8060250628013852,6,6,27.37413884497784,0
Robert Jones,25.58505975339878,3.203482138617159,7.7888561149502875,6.774545819927624,7.74107443971661,4.9914285136498115,3.8531743982313102,2.4936142139100146,2.7246692202483787,High School,USA,Italian,2.7953502450674126,4,6,28.314466551080912,0
Mary Smith,35.95278650448335,11.304402114139007,6.902472971174979,5.29958549209794,6.512600314298853,22.624847020631506,6.775988052204319,2.9339153414401755,6.3774780856987565,High School,Italy,Japanese,3.3263624690907836,2,6,15.378612482232182,0
Robert Jones,22.09066492931125,8.752989412553285,7.48094318370017,7.486343792990941,11.033955455571103,25.42390904600085,6.540273286162107,9.107010980793033,6.807263646565968,High School,Italy,Japanese,5.569331688070466,4,10,17.128922740468486,0
John Davis,25.27618386120106,6.820472526643815,4.86519900097033,6.213848774054602,3.9600175610599475,13.25108355210902,6.132747467663144,5.399890872503624,5.000514395366615,Associate's,France,Italian,0.46368168813650135,4,11,17.40206868751683,0
Linda Johnson,8.499882332965011,-1.2861635871047632,3.9328755393867096,7.915232182463009,5.73652346868369,13.079891327110722,7.080242238896178,7.392927043360901,8.927549330928505,High School,Brazil,Italian,9.143591298520532,2,4,17.579003061613367,0
Mary Brown,31.649227367286144,3.6448232036173147,4.647293940571837,7.4524576518631775,10.063526791600975,36.3534712022155,7.084696566086976,1.6382005407086169,5.761832717614997,High School,Brazil,French,0.9867485666111098,5,3,18.00775756641229,0
Linda Rodriguez,27.514929427151387,12.005406330965757,6.210091496134773,5.687392333908284,6.457360585596216,16.201741244427076,6.265056031790127,6.712524211353456,6.573806670191896,Associate's,China,French,2.792733941000348,2,5,21.73532259585181,0
Barbara Davis,43.7742651837424,14.441929851446716,5.152261303963165,5.192755917759415,7.00692477598302,17.89430939353717,6.050095404541895,2.9641612878651484,6.699576282521432,Associate's,Italy,Italian,1.0928743795296658,2,4,15.743065125779165,0
Mary Brown,37.94504446148187,10.541744432960414,10.622211911647774,7.863346697694508,10.731764823683061,25.518868566330923,6.851221079570521,8.145950081924717,4.070862133842666,High School,UK,Japanese,2.5667282652566015,3,2,16.446042528479126,0
Linda Garcia,25.58409264691924,0.9906005375732772,2.8339656532775686,1.0411249677874217,4.871448709511965,1.4064576937162023,5.124896817838927,1.1477570472245282,2.174791539434125,Associate's,France,Mexican,8.376738186088083,4,4,16.047048447433063,0
Elizabeth Garcia,19.162571257001147,3.369054659351802,2.6866968516692964,6.416100081411374,9.523695461014984,15.090489337090737,6.048843324604512,6.9997631419979625,5.886632399610259,Culinary School,France,Japanese,6.151758113832423,2,3,22.463122463497644,0
Barbara Davis,36.273402417700595,10.31885674507362,6.190405469340446,7.804256916013306,8.59920503616799,15.45744969588466,5.680371537888021,4.677734656897857,6.542902337762692,Associate's,France,Mexican,2.2732322508948064,3,7,19.681158291643335,0
Michael Jones,42.43039122865827,13.918517950425446,3.5448575062328747,5.459059746402433,6.225695135317287,15.315848408598015,4.037939631609484,2.9035250429543344,7.548438060421644,Bachelor's,Brazil,Italian,8.717585297993377,5,6,18.79349272411418,0
Linda Garcia,35.24532593428328,9.155728215183862,5.8842370583398225,6.9054553150741,7.759055759536231,23.87484711650889,7.606211100073484,5.9477107018249,1.4648487615542876,Culinary School,China,Mexican,8.007120592184847,4,7,15.790601510817803,0
John Williams,38.88550092645063,7.4168575342430385,5.956934786424954,6.721088127124749,5.552674776520652,18.266515556951862,6.625910146324231,5.755067372171813,4.431968357790364,High School,Japan,French,7.536492823215806,2,4,11.979729641631259,0
Michael Garcia,48.0624693583036,6.630074404842726,6.748498579158863,7.05035539534623,7.047603427039587,19.68385824932492,4.263522420869737,4.170821736860838,5.508454210991465,High School,India,Italian,8.47632698385713,4,5,28.157668636715414,0
Robert Garcia,25.628593617752536,10.41020059529159,4.2381493547771685,5.999026193486194,6.3393725945504995,4.99570958526161,6.288915973980371,7.584845100908746,8.90801440577175,Associate's,USA,Indian,6.196496815183151,2,2,18.556361560926085,0
Linda Brown,41.21914972616606,13.791419389979843,6.604799501943578,6.163924344981446,5.657952605813685,11.310758764035686,6.17111632570099,7.608923704134804,6.9020267445695485,Associate's,USA,Mexican,5.0143736021123235,3,3,33.55246222141517,0
Robert Miller,41.61382677855706,16.080352540696516,10.83777952488619,7.5184541765638535,11.39240935585497,24.527979229299902,8.041913179600488,7.863658265308805,7.050176182450965,Associate's,India,Mexican,3.739350261713894,2,4,23.86395695450492,0
James Martinez,12.078014442996889,5.563164903820176,5.466001672579694,8.23582628510105,8.745788012027578,4.6888388317420695,6.437220058286598,-2.5652782463227046,1.621271477687885,High School,France,Indian,2.2376402040769836,2,4,29.146264165087864,0
Linda Jones,34.454141331849065,10.431402847215162,5.096597651295437,8.473486287339314,9.255706553297927,30.45627090292232,6.675321772784783,9.306805666844042,4.5378614865294065,Associate's,Germany,Indian,5.574116576468948,4,4,24.967436397570555,0
Linda Smith,45.75216058542207,12.297843783023097,8.28653110318495,8.614181654562994,5.596576856526183,28.724344201927053,7.0585854137709125,9.989786454986175,6.137352556790372,High School,India,Italian,8.894923457140884,0,9,20.79258078843484,0
Patricia Davis,41.49327605886404,10.814191619543516,6.175931096600997,7.138910442829437,8.915989932160759,25.594162456372715,4.943404411689819,4.610758896483105,4.972126079618039,Culinary School,Japan,Japanese,5.93981788992325,1,8,17.0117122097001,0
Patricia Martinez,26.46210245086281,11.479565009205068,6.170567222350546,6.974428664378884,6.098952290768775,11.771867417240518,6.41888182058172,1.0022604236133992,2.6624027881461956,High School,Japan,Indian,9.196068617206368,6,7,15.1158004230176,0
Barbara Davis,40.50001474763217,12.752757275968161,10.963442550425313,8.537578361734262,9.052395258805687,18.66826143370163,6.360695940712752,3.2047385782614857,4.082374525333626,Culinary School,Italy,Mexican,3.5691736959316356,3,4,25.598255084929676,0
Mary Garcia,30.253544950653726,15.822847586618419,7.619483140555677,8.084673855644827,9.551222347971418,31.485665287146816,8.146770700093946,9.60561446264935,6.740902930769218,High School,Italy,Indian,6.951379725274976,4,4,21.32517024520331,1
Michael Miller,32.95500698854609,12.098413455511846,4.567467903853899,6.612428521275843,5.691177775316791,25.90855997185416,5.829643284325389,4.896076472275056,5.245989977449141,High School,Italy,Italian,6.486654724626412,6,7,23.08250520391736,0
James Brown,25.223844208339187,12.979258896686432,8.335064480670184,7.422550182299771,10.114555904843733,30.920519945058608,7.1303405467379175,7.197328100700002,6.423581114982327,High School,Italy,Italian,6.704338440627419,4,3,24.073117524743683,0
Michael Garcia,51.31907740509132,19.47202822955333,8.489392436822595,7.712148692296333,11.248622340209414,15.4880613886716,7.091535358437262,6.670112688890143,5.805429030507558,Culinary School,Germany,Mexican,6.450420122407926,3,8,21.77987193862899,0
John Martinez,36.96053028017546,11.609119137427733,7.157760782721114,7.393309497032551,7.439366016938538,15.09383053933606,6.71825838795173,9.608623051077403,5.89183355014277,High School,Germany,Mexican,2.216546749371168,2,7,17.640712258492993,0
Elizabeth Smith,58.05589301794653,19.663671740264363,6.256533580047464,7.787300439621405,10.867178395804741,14.54676985595231,5.790430009006592,2.998557607966381,3.9454125460399676,Associate's,China,Mexican,1.4359089828314897,6,4,25.063512355078,0
Robert Davis,37.33456849892798,13.252068664125872,4.859611065234292,7.753010594721661,9.605344154845838,13.517571689409527,6.69077406834787,7.327281317136386,8.980667640452173,Bachelor's,USA,Japanese,9.786282562320586,8,4,19.009065763488408,0
John Jones,10.613042735783026,-3.0614597600241087,8.956047386190797,8.855594875015385,11.221793664705835,21.958869000681723,7.1812583498699585,8.444542428992989,4.416839845385771,Associate's,Brazil,Mexican,0.452951288425012,5,3,20.452846323588197,1
William Davis,8.19228341271102,-3.8143096597559225,2.0277437403604526,6.922931228164248,6.015667235590177,3.726984603433568,6.908102034241829,5.131835131012863,2.861479860061036,High School,Germany,Italian,4.6773648702827035,2,5,23.586953033188585,0
William Jones,20.396556396053306,10.25920385528587,7.527902699886234,8.594301146718603,8.489305668548104,37.69028018103287,7.214404512996583,-0.870601677069506,7.043916086344828,Culinary School,Mexico,Italian,4.250803171418619,1,3,19.7051829657553,0
John Rodriguez,58.319260565930385,21.943677844386798,9.679307244575558,9.524086368486852,10.738153739353875,28.655710561587817,6.3168519958761244,6.036550847075134,5.130446956113655,Bachelor's,Japan,Indian,3.6001895821507626,6,7,10.910760708350706,1
Patricia Smith,19.966742810505686,9.0862093183377,7.56618162264849,7.628179974965761,7.388372308749345,16.870656316035898,6.82075452763656,7.119298283278235,6.558122635554962,Associate's,Brazil,Mexican,7.819838535767095,3,5,25.202937522767737,0
Mary Davis,49.19233124522308,13.220831904736214,7.856443941618388,7.794573788750858,13.25797293155319,19.783136756032473,6.828101413857549,5.0045469505951115,5.651392556443524,Associate's,Japan,Japanese,7.453502883125159,1,9,26.27464414957526,1
Mary Garcia,34.97672392211787,18.39432833654484,7.80260296484688,8.224365354592546,14.151142444568809,38.13550950920991,7.348172125405066,6.371058354750175,10.5695622684729,Culinary School,Italy,French,9.052249235299403,2,3,10.844419541997784,1
Robert Rodriguez,31.715762915046234,5.394516703669228,6.530961312942993,6.648246381485356,10.2449126012513,22.587470751462178,5.733337946024961,7.673600557590962,0.47270018841131733,Culinary School,Germany,Indian,3.954875261869222,1,5,14.78354397169231,0
Barbara Smith,48.372090579837256,9.643795291548754,7.91046917355326,7.1351819560308165,10.014157822982522,14.180159823961699,5.37978996251322,3.6036866953511035,2.162639048325811,Associate's,Brazil,Japanese,5.6417952792945965,5,6,30.119398087427555,0
John Jones,37.69566320219345,14.07913541941311,8.3935290665314,6.994906660385323,6.388510617856667,26.856523375301997,5.543172124232534,5.993760218921906,5.526859236935186,Bachelor's,France,Mexican,8.923070473421205,3,4,21.16017339251956,0
Barbara Miller,28.979705839638058,4.118922685705844,3.382638887773955,3.930990956393933,8.111776781918298,24.23460480938622,7.415173433453715,11.327336694861058,7.350256586239274,High School,China,Japanese,9.938480628553844,2,3,20.017756366351826,0
Mary Miller,34.70590269737891,17.202149842859797,7.736869385129677,6.614420973219947,12.112467144774847,30.13137683608339,7.180430253355423,9.77564913152159,7.293463810409076,High School,Mexico,French,9.69294362365355,4,8,17.868082964752148,1
Robert Garcia,19.48624368555714,1.8009754994026856,1.425708806402974,4.5008438814738305,8.117772916107423,27.26749109653407,6.809278874284505,4.765039001178521,3.708930670753733,High School,Mexico,Japanese,7.178438712687342,5,13,14.846486745716827,0
Barbara Jones,41.62635254788314,10.4592809496426,5.70290532178413,6.347661840037268,5.10065128956958,28.157577256190866,7.844584743387304,13.75354767543507,7.103403289490237,High School,USA,French,1.432275578101796,3,1,19.02791178846808,0
William Smith,29.169655628769007,10.81323658415561,6.917712215195094,9.55162651499889,12.320450760080428,19.0112689699272,7.072385644128568,3.7504469363382906,3.8615097247580867,Associate's,Italy,French,0.23186011793026595,2,4,24.872113695828556,1
Robert Smith,28.365921504242525,11.643238601021498,6.558141734495099,7.995191512568837,6.678547502143317,14.679596770669868,6.134149585568523,9.132283290381764,7.303055248831591,Associate's,Mexico,French,8.25218356402942,6,5,19.921610203095003,0
James Smith,38.989872966559815,21.667571509114936,4.496459546493573,7.8970634106326205,11.210318133053768,23.180549086093365,8.527012611816712,4.238292700235324,6.543301417518385,High School,UK,Japanese,8.409420244918254,0,3,23.05142042946524,1
Robert Rodriguez,50.906643178022435,14.150228778976842,4.874076409789861,8.472141389286573,8.732075517369346,21.52781820171391,5.615711626584857,8.862248543870276,7.394478669061343,Associate's,UK,Mexican,7.4636090826346955,2,3,28.828535742532814,0
Mary Garcia,48.72637844994048,14.957326429141563,6.617959104020091,7.103062282757689,7.152991380914307,27.707373978075594,7.488257553785167,7.055148079735318,7.855079922369406,High School,India,Italian,2.7992348599922012,6,4,17.097609097769034,0
Robert Miller,47.37547287182079,19.556713700944012,7.425964632679833,6.807631680275874,5.696256596922048,6.1702711342822365,6.366590560364281,0.10226121470963534,2.3262659034979034,Culinary School,Mexico,Italian,6.398178595985266,3,3,21.51437450329221,0
Michael Williams,25.246597378465513,8.820362945678736,2.894021743303152,6.363377281180785,10.141083610800532,9.964984564717149,5.255479794523407,2.915618791059653,3.844309733360473,Bachelor's,Brazil,Japanese,3.1624844181527423,4,4,25.02196780467839,0
Linda Williams,24.307789891813147,3.8815392682807355,6.842162853513421,7.781265159374349,7.9310190534783045,4.913558167343439,7.840934364078242,1.117948800149565,6.270500078235446,High School,Germany,Mexican,4.506482461009247,1,8,15.335481832667018,0
Mary Jones,35.63658109132296,11.130932540838394,7.687418798091932,6.784357600649618,9.270989129973591,29.75746789492961,7.325568497563522,4.146057895481427,6.191679135752886,Culinary School,France,Italian,3.824350849805105,4,4,20.890264140329023,0
Patricia Brown,30.301007481318557,2.807067698680136,3.9534627437538576,5.006289010885856,6.467271236828914,14.01585578880583,4.811589333258768,6.858091633141671,2.6174515413136854,High School,USA,French,9.136400867900555,2,0,29.361622623131804,0
Patricia Davis,39.80665433553495,8.218947973662818,7.092017406917941,7.9889495602809,11.787472269742965,25.06538251280413,7.226563545410657,4.327177707247603,5.316151071929213,Associate's,Italy,Japanese,2.3415733074387557,1,8,18.298748097700923,1
James Williams,39.68589108684065,9.317832599096254,1.6885917122252962,5.6241512490239085,4.5289770497418065,10.30836199703096,6.080302461435846,6.277542929667631,6.1616782936498735,Culinary School,India,Japanese,5.776109045737502,2,2,25.341732690018947,0
William Williams,44.24502328894267,12.293975394302853,4.4251238066873135,3.8773313502281486,9.765359709590966,-2.4544857277680627,4.283090121425095,4.561038755391819,5.2278071042101315,High School,Brazil,Indian,3.6098152903385916,3,5,19.29431561395114,0
James Jones,47.79423514837765,12.261476518297105,10.677183976206523,7.35771000719458,10.079281577460018,33.035950831405486,7.785000359023793,6.85477455399918,6.027707155036774,Associate's,Japan,Indian,6.630711119142258,3,3,28.99793508658495,1
Patricia Martinez,33.283366854700255,7.586160961818063,4.176489506635381,5.449578982393604,7.770477022763256,8.2118677242514,6.640570150405528,-3.1174730946328104,2.050910099406277,High School,UK,Indian,5.645631411774749,3,4,11.772660555814474,0
Barbara Rodriguez,43.122131628166954,10.974105467715955,5.970177359163848,9.106763869930536,8.714759058046397,35.46749918465866,7.659711399584012,1.0102940598197505,5.915607436437236,High School,Germany,Mexican,9.239776813659406,4,5,20.32478095505142,1
Elizabeth Jones,40.37554169253105,8.524668668474085,5.352615879207384,6.01568291232503,3.126136963080352,-7.07592656038161,5.195891147919431,1.9316686153971503,4.344293652686128,Associate's,India,Japanese,1.0161215170121318,3,1,12.605726524270551,0
James Brown,48.83263153825324,12.13576902475215,5.413828013115535,6.280187378014114,5.414726655940404,16.596770810828108,7.290283870601471,5.4513030821168105,2.8125513808863043,Culinary School,Brazil,Indian,2.206408397567634,4,9,16.49561591859553,0
John Garcia,34.59969335942695,12.157502022730593,4.907879218994848,8.603825804561263,8.042665862933422,34.26678651637539,8.005167466041453,10.250514511857043,10.27284622244694,Associate's,Italy,Japanese,7.663479638310559,3,7,16.465906073524025,1
Mary Jones,34.4657930576598,8.871002903717406,6.833385038638377,7.6600093022919795,7.202151625503182,22.889758298548806,6.87197078298689,9.459359987360397,6.6557911945470645,Culinary School,France,French,3.687868398948434,1,5,18.665218464330728,0
Barbara Jones,44.131577794868825,9.905123001163345,5.789583366884146,6.279045462293512,8.793272641121485,24.794812302809895,6.624841673847798,7.234218554344542,5.711485813750339,Culinary School,Germany,Indian,1.6578378622872392,1,6,14.058543246523401,0
Robert Davis,44.72222736457501,19.575260608688495,4.941914387968233,4.770018550322401,4.51683337444037,23.9965386461341,6.904195747435499,4.605637973014217,5.871362131596837,High School,Italy,Japanese,5.033212592453877,1,3,19.64130221220244,0
Robert Brown,47.47417067487876,16.98284516776831,7.411503628607611,8.95978353193182,11.681995394791949,23.193746355329704,6.723247447169848,6.559973545689841,6.0364408794688265,Associate's,China,Mexican,6.521420616113862,4,6,22.30233252240589,1
Elizabeth Rodriguez,35.64362869302621,13.710958470699172,4.871919468725935,7.986543458368899,4.322743750384451,19.367543531930387,6.184332345446909,5.89824211966701,5.620171483162184,Associate's,Italy,Mexican,0.4482671415349859,3,4,12.340484336892171,0
Mary Smith,47.41215391896884,19.898337764156224,5.606028790261323,8.072888522665359,8.971555477776315,26.427015423735668,6.09005029656949,2.0367283145268695,3.0071798369174196,Associate's,Italy,Mexican,2.916218893674447,7,6,16.82533754985264,0
Patricia Martinez,39.03564225910561,12.28026243053471,6.431606488092847,6.948800727985413,8.098869325972109,11.785943061145073,6.370560253994127,4.821562491489185,6.224004430693605,High School,France,Indian,8.094225376960429,7,5,32.704960663815115,0
John Rodriguez,30.031797587387604,10.802934419226357,6.548930786913968,8.175261007952505,9.636945577515004,34.425118727835994,7.359230326808007,1.1570971815155797,2.332195815860004,Culinary School,Mexico,Mexican,5.2024456661019425,4,11,21.646185694329244,0
John Williams,32.50555163045823,7.071821189913029,5.708737667120489,5.234675774187754,10.166618621502563,28.126016848114613,7.744033983418404,9.365247605045285,6.986368075657728,Bachelor's,China,Italian,0.3537921517331999,4,5,10.911293979091164,0
Elizabeth Miller,45.855830484144604,14.386330804686843,6.255178303968779,6.451281226121616,6.641597222280113,14.607602663269194,4.946298714800194,5.64067925985386,4.190332477215751,Associate's,USA,French,2.8195100527470087,3,9,12.99767067620106,0
Mary Davis,31.06674587393254,7.740542002206278,4.697012597527955,6.365863147321726,5.628821137534433,19.946641185483447,5.40805086612233,8.086395528765351,8.731576416388013,Associate's,India,Japanese,6.391406559794214,10,7,21.129521226864306,0
Linda Rodriguez,16.96290219546598,5.685206355794957,4.030999536488351,7.260699297852757,4.571049307874176,8.651198535557173,5.601278101168017,4.268870404900166,5.569233020030223,High School,Brazil,Italian,1.9935946957802475,3,6,20.50333019287119,0
Barbara Brown,42.816671432839314,20.583631387822287,9.859966652144074,8.785040302465285,11.419224810479262,15.162227739868744,6.164525364303209,8.786151522451986,4.592393973058763,Associate's,Brazil,Indian,8.273914062194143,4,6,17.062785991495602,1
Barbara Brown,58.535830428817775,11.409023891578908,3.3172970969905045,4.973969750839732,4.300750988758319,8.972891675569276,4.907264563662213,4.954991048889865,4.898483842941827,Culinary School,Japan,Japanese,6.765759070836642,2,7,30.966574784439878,0
Robert Martinez,27.3802432726687,6.085914773928673,8.153831087051957,6.3744488473145235,7.88261163768825,12.821954008979832,5.747414207290804,8.938911879587451,2.4368962361065964,Bachelor's,USA,Japanese,4.713790609477932,5,5,33.09364410434327,0
Michael Garcia,29.364503659440402,7.2916436964679185,2.4263245295819127,3.0241020978086492,5.46896990697091,2.366497917840423,5.309959547238767,4.380058719394599,5.858288300841093,High School,USA,Mexican,9.156237810667848,2,6,18.678083200751384,0
Robert Johnson,25.139401802528063,5.164924063435369,5.850237554410239,7.701189679999631,5.903056423002951,20.3856678487371,5.88355420187223,6.544962119303209,0.7823836524729577,Associate's,USA,Japanese,3.9180077092466172,3,6,24.364784329633693,0
Robert Martinez,31.29231088688405,6.790505253412324,7.995954747643245,7.6563923942910375,9.633225378305267,25.598828292895757,7.58561976489832,4.484359953132633,7.180456285550215,Associate's,USA,Japanese,2.3507341056408526,2,6,24.61583085660501,0
Michael Garcia,31.403471059340575,14.466264542811418,9.389122489479236,8.833475969596734,6.554894321719243,10.923060359500276,6.572223835007327,3.6667002199803784,5.319676262396433,High School,France,French,6.614029925267008,3,4,25.279365697387888,0
